token_id,file_url,creator_address,last_sale_price,score,rank,metadata_Earring,metadata_Background,metadata_Fur,metadata_Clothes,metadata_Mouth,metadata_Eyes,metadata_Hat
1295,ipfs://QmYzgeEfHQQC14qFY1yXxMtxrcUfp2SbND4FfzfqSELgcj,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 13.99, 'price_usd': 42080.55452583377}",0.86308535708198,8871,,Yellow,Red,Service,Bored,Closed,
1296,ipfs://QmdUPDJfGjNR5BjGbHEQHbvdVXQVcasqWnBoTnBLrdxZau,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 57.8061, 'price_usd': 64269.30975720747}",0.8012365608514856,9759,,Army Green,Dark Brown,Sleeveless T,Bored,Coins,
1297,ipfs://QmaRhVBqUUCvfe95VpUYseY91LkAe8eNBVjRqfCrTR4vXn,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 79.65, 'price_usd': 102327.75721049107}",0.738721955586256,9978,,New Punk Blue,Brown,Tuxedo Tee,Bored,Bored,
1298,ipfs://QmVubqse9hY6pkha4CdmWyVQ9qrUC47pNBm7piWZ9Dr7bL,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 90.0, 'price_usd': 179208.64553486375}",1.0103326278610316,4178,Gold Hoop,Aquamarine,Gray,Striped Tee,Bored Pipe,Bored,
1299,ipfs://QmbqKyuw4Voec6i3A64kwsHcM1GUAgbraNwL3qbaxycfJm,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.5, 'price_usd': 3690.594844416786}",1.0506883131579292,3036,Gold Hoop,Orange,Cheetah,Wool Turtleneck,Bored,Bored,Cowboy Hat
13,ipfs://QmaZLhanFj41yfXY3Ux1JNv6ZAnzsWXfbJmo7qbJzZjh4s,0xaba7161a7fb69c88e16ed9f455ce62b791ee4d03,"{'asset_type': 'ETH', 'contract_address': None, 'price': 99.0, 'price_usd': 273381.8747065755}",0.9185247739582448,7331,,Yellow,Black,Bone Tee,Bored,Coins,Police Motorcycle Helmet
130,ipfs://QmWdPG6sG8qtPFuHsA4yZehGAGPJxs721rGtLkhdvVajTo,0xabf9984f06799c7d9378628e31136b321d159318,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.49, 'price_usd': 1613.0682471766452}",0.7907708159167747,9833,,Aquamarine,Pink,Vietnam Jacket,Bored,Bored,
1300,ipfs://Qme3c3Hh5JsSFQY2yqarmwwgjoSyFeXFiBpLoaZLHFrEoJ,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.0, 'price_usd': 3020.633946974935}",1.248513025321916,324,,,,,,,
1301,ipfs://QmdhbmbfM6FAN3AYaca2ySrmdesqJLDqWv5RqhfvG9NrvR,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 3.0, 'price_usd': 7855.309528849652}",0.8706870977928427,8701,,Blue,Dark Brown,Pimp Coat,Bored,Heart,
1302,ipfs://QmWcu6VPZymnXgXLjs9aKNnTGfuwnTssdNiTB6nDLpWBwp,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 2.0, 'price_usd': 5061.726090174732}",0.9912692230686104,4809,,,,,,,
1303,ipfs://QmcMu37P5cersrY3S8Uh8hFM9iHP7utfY834h9vLRYW4KU,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 43.9, 'price_usd': 135128.86876178163}",0.9892056284553216,4869,,Aquamarine,Pink,Bayc T Red,Bored Unshaven,Bloodshot,Ww2 Pilot Helm
1304,ipfs://QmZDzRXFh9S5cVk7oTHuwgCmdwnWCsMqmNq6fPanbTFtMC,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 88.0, 'price_usd': 93659.56990513174}",0.8660729255500128,8797,Gold Hoop,Army Green,Brown,,Bored Unshaven,Bored,Horns
1305,ipfs://Qma15BzVmEYxAb9WzuT3ez5WUgfV4wfsSt3UHGe8TteTFL,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 162.0, 'price_usd': 385516.7928446396}",1.0039340739588103,4376,,,,,,,
1306,ipfs://QmX4iXE4J7XYaqs9gxKPaNEh9irDQEvkaNa3KBwWx8CKuk,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.5, 'price_usd': 4097.300898983519}",1.04423083467274,3218,,,,,,,
1307,ipfs://QmaNiBihY51Sn9J4ez4h4gy6zXXLaN1QjmvhH1D8mBEVbG,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 6.5, 'price_usd': 16462.37181438615}",0.8912648921657005,8185,,Purple,Red,,Bored,Zombie,
1308,ipfs://QmPiD5hFLk3Sc7kTXWTkhTSGKFvbL6cXwpBYgvRhtqJZF3,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 10.0, 'price_usd': 19107.825564890256}",1.106637591645887,1854,Silver Hoop,Blue,Brown,Hip Hop,Bored Unshaven,Heart,Bayc Hat Black
1309,ipfs://QmciKcysFYrb9G7jsZXpzg2HbYQtCNeq1YdNasoakHc7Rs,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 20.0, 'price_usd': 65054.31160312525}",0.8179054031434294,9596,,Yellow,Dark Brown,Bayc T Black,Bored,Heart,
131,ipfs://QmWT293niCWf9N7giGF6231WdFhn3srxfbtcE6M42GV7XT,0xabf9984f06799c7d9378628e31136b321d159318,"{'asset_type': 'ETH', 'contract_address': None, 'price': 93.5, 'price_usd': 135978.1230487123}",0.7496412991479984,9957,,Gray,Dark Brown,Bone Necklace,Bored,Bored,
1310,ipfs://QmeZrWLVR2woPcY4CFztmhDVR8Sik38mMiWWtPBzii4m1y,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 128.0, 'price_usd': 146822.90565734575}",1.2777512718043629,196,Gold Stud,Army Green,Dark Brown,Black T,Bored Kazoo,Heart,Faux Hawk
1311,ipfs://QmPhDQzPSqs6cnBr5k6nJ1VJ7DHcvx37deFdpyCR1rzqAg,0xe0da8ed5b7b775b5fdf285131646fe2f54ef0005,"{'asset_type': 'ETH', 'contract_address': None, 'price': 98.69, 'price_usd': 193826.26582216503}",1.0943309593952015,2114,,Orange,Cheetah,Toga,Jovial,Crazy,Faux Hawk
1312,ipfs://QmeN4xaKkf68xDDRrDDuy9WtGrohfnx6FE7r7DR5YQcrwP,0x376ffeff9820826a564a1ba05a464b9923862418,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.34, 'price_usd': 1112.6563121381334}",0.8886252534100416,8266,,Blue,Tan,,Grin,Bored,Party Hat 2
1313,ipfs://QmWwmVb9deB13N6e5oa6eaJe98KFthcV225sN2TxVZEJ5s,0x80771c740f659760c9423f82110c03087c21cbe8,,1.071721514179744,2570,,Aquamarine,Cheetah,Bone Tee,Rage,Angry,Bunny Ears
1314,ipfs://QmNiLLiugQBGHUUkGRJoPe7va1mwsVQXhxC7CJy73vM6f7,0x7b720a4d7a1e8ea46a0d3bc68ab50fd497d1bd7d,"{'asset_type': 'ETH', 'contract_address': None, 'price': 120.6942, 'price_usd': 345365.48640368733}",0.9634141777878364,5771,,Aquamarine,Blue,Sailor Shirt,Phoneme Oh,Coins,
1315,ipfs://QmUTDZJiDKYgb3JqGNndonWE7pSomFQa9wtkJRoPDQbj4b,0x291121da7faeedd25cefc0e289b359de52b8050c,"{'asset_type': 'ETH', 'contract_address': None, 'price': 31.969, 'price_usd': 150007.29293673157}",0.7849624156940616,9867,,New Punk Blue,Dark Brown,Tanktop,Bored,Closed,
1316,ipfs://QmXcSbdpac6Ks31hnoU2NYdRKxDgAdT4TVmMSiu7SpadWm,0x9d8df1d5efced3dbb7e5937262f5f0aa1af0cc3f,,1.013574646938784,4062,,,,,,,
1317,ipfs://QmS9oTvkoNwtd8neimYthVFw8CoawnYpnnyKgmenEXRoqD,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,"{'asset_type': 'ETH', 'contract_address': None, 'price': 140.0, 'price_usd': 432945.5875480124}",0.9452719006075568,6412,Silver Hoop,Orange,Tan,,Bored,Heart,Spinner Hat
1318,ipfs://QmWW3mRwxMQs6WMgobtyrfqmtPX6wqETKnsewrcfkmr4B6,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,"{'asset_type': 'ETH', 'contract_address': None, 'price': 64.77, 'price_usd': 262106.44437619616}",1.2269066349931992,457,Silver Hoop,New Punk Blue,Red,Bayc T Black,Phoneme L,Eyepatch,Army Hat
1319,ipfs://QmbMMKQqzH7ZmNt9Fi9W4oyi2owxHAAf4cM2tZf75wiXTW,0x8a4ac0cd96828466e10ffe0c4839ee2a7a2fe76f,"{'asset_type': 'ETH', 'contract_address': None, 'price': 148.95, 'price_usd': 440742.11617857695}",0.933979559380728,6821,,Yellow,Brown,Tuxedo Tee,Phoneme L,Bored,Vietnam Era Helmet
132,ipfs://Qma2vkJ6pbEVBmXaD5KdFRcHAF4X8rqJu1N1MfvdruVaNh,0xabf9984f06799c7d9378628e31136b321d159318,"{'asset_type': 'ETH', 'contract_address': None, 'price': 80.0, 'price_usd': 350817.6414689655}",1.330887358418984,66,,,,,,,
1320,ipfs://QmchEKMi9cyAUDuU4rY9eyLVM1fPg6s6m7SyLUw45HFCPi,0x376ffeff9820826a564a1ba05a464b9923862418,"{'asset_type': 'ETH', 'contract_address': None, 'price': 52.5, 'price_usd': 224848.7415888509}",0.8754705871221257,8594,,Aquamarine,Pink,Black T,Jovial,Bored,
1321,ipfs://QmZyZhJVDLQkVmkbwos3PS1hP78xeUsUursJ3AMZk9KMTt,0x655ab4b2c31eaffdde8ab6baf3f247e4245dac11,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.888, 'price_usd': 2590.625482409108}",1.060177334461894,2848,,Yellow,Cheetah,Tweed Suit,Bored Bubblegum,Sunglasses,
1322,ipfs://Qmc9d7VUCZfUYnsWaPDGpoJ4d8g94svgoGSsM9F2wgnyAB,0xa16c83873cd1ab889efa411be0141d52d78b98cb,"{'asset_type': 'ETH', 'contract_address': None, 'price': 7.899, 'price_usd': 20696.66725898499}",0.9151499069579078,7464,,Gray,Pink,Tuxedo Tee,Bored Unshaven,Closed,Cowboy Hat
1323,ipfs://QmNQXUMkTiTPDcUxJ2oZ7METPFS8MMy2Kae5ac2siTLLuF,0x095a7d9f3c901ce02cde5dbacc0751f7974033e3,,1.222747810315006,487,Diamond Stud,Blue,Black,Vietnam Jacket,Dumbfounded,X Eyes,Commie Hat
1324,ipfs://QmYJ2YwccTwssiUpY43po4S9yvzY8GDLiD4R4QcD6RC3J3,0x0f94325dcc0e118fb3454bceff6bcd814ad2b58f,,1.254310670120581,291,Silver Hoop,Army Green,Golden Brown,Puffy Vest,Bored Unshaven Party horn,Sleepy,S&m Hat
1325,ipfs://QmUxb5BLeNQXmxXn3DBCdD9v9jG3uJk1cAu6P8SFXLbmSw,0x50d4980e76dbc03af979ee813cd6bc60698a9e57,"{'asset_type': 'ETH', 'contract_address': None, 'price': 59.69, 'price_usd': 70284.53079785984}",0.7459831494783256,9966,,,,,,,
1326,ipfs://QmTi8SZqibxu2e2i4MEreqoENpsXUyE9c3ZjyYjJype6Wk,0x1f6411a05076cb13830ae9cb8531598c33bdb215,,0.98901684209372,4874,,Orange,Red,Rainbow Suspenders,Dumbfounded,Bloodshot,Fez
1327,ipfs://QmasP2x7fHph97Ge8fu7n1Q3t3WYnbnLkzbvFutTGBgLxW,0xadadea61eb31823cee31fb3a157cce121fdfb8dd,"{'asset_type': 'ETH', 'contract_address': None, 'price': 113.0, 'price_usd': 321769.3838970178}",0.8286225521973456,9469,,Army Green,Black,Sailor Shirt,Bored Unshaven,Sleepy,Beanie
1328,ipfs://Qmct3ard1nukWitvSYPEDUwF5hEm5TPbS8t6fPXqPaYdNx,0x64072ae2095677ab7e8df63e1fbae89b6366d6b4,,1.157475835043969,1116,Silver Stud,New Punk Blue,Dmt,Bayc T Red,Bored,Sad,Bowler
1329,ipfs://QmbGfAwH9o7HAeUxtmvMpufR6vZTEQyVx924GpqJrLFGut,0xa3f070baef828f712f38c360221b5250284891d7,"{'asset_type': 'ETH', 'contract_address': None, 'price': 54.0, 'price_usd': 168904.31867326557}",0.8516874049807394,9082,,Army Green,Cream,,Bored Unshaven,Sleepy,
133,ipfs://QmR6UACACP5drBrN12jt5eBnQu9P74oQbMKHERAsEcr7Zx,0xabf9984f06799c7d9378628e31136b321d159318,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.49, 'price_usd': 1613.0682471766452}",0.7641083299597388,9928,,Aquamarine,Brown,Black Holes T,Bored Unshaven,Bored,
1330,ipfs://Qmev9F5EcYXCDSMBXdYWjMmNyRBDY9xR4GUmuF9mc7pjzy,0x89fcb042d49e520b7bf1294bbd26f065b4531b99,"{'asset_type': 'ETH', 'contract_address': None, 'price': 6.55, 'price_usd': 13290.379163581372}",1.218428825647791,520,Silver Hoop,Aquamarine,White,Black Holes T,Bored Unshaven Kazoo,Bored,Halo
1331,ipfs://QmeaS6oc27SKZCbWang3d1uHaHejXNsxm4mKT6BRWZ2fEE,0x4ea1577b6c155a588a6c18767e6faaef51091ac2,"{'asset_type': 'ETH', 'contract_address': None, 'price': 71.7, 'price_usd': 229701.4524838742}",1.025887692771675,3724,,Aquamarine,Black,Rainbow Suspenders,Phoneme L,Angry,Army Hat
1332,ipfs://QmUcrPfW3QVGWW2jyVhQ5X9hChfwrfvTwMazWZ12adZn8a,0xadadea61eb31823cee31fb3a157cce121fdfb8dd,"{'asset_type': 'ETH', 'contract_address': None, 'price': 165.0, 'price_usd': 468799.1599152689}",1.0709361598561395,2592,Gold Hoop,Gray,Tan,,Bored Bubblegum,Bloodshot,Army Hat
1333,ipfs://QmXLfR3g53gPgW4YNng7WokhK2F3c6beaoQmNenbVoq9VV,0xd23b06012790e2d8e01a7607127588b609c27f0c,"{'asset_type': 'ETH', 'contract_address': None, 'price': 51.97, 'price_usd': 227774.23138744707}",0.9000934566682908,7930,,Blue,Dark Brown,Tanktop,Bored Cigarette,X Eyes,
1334,ipfs://QmWbSfKjzMC5A8mgc15TLVEpQBFS4dsDD4LgZNwBsi2VAg,0x256b4fb1ad00a7e6f130beffa33e435eb1f65b74,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 77.5, 'price_usd': 97135.65354213284}",1.0634326386973296,2770,,Yellow,White,Biker Vest,Phoneme Wah,3d,Commie Hat
1335,ipfs://QmW8aR8pGPCrEzW2zheeWZdJknXcsUufCr6W4PEwctX443,0x55907cf476998d2f58591c6d0a10ecbbe249a8eb,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.79, 'price_usd': 5258.011217793421}",1.2172065767309472,536,Silver Stud,Blue,Red,Bone Tee,Grin,Sad,Laurel Wreath
1336,ipfs://Qmad9cRKPFke4fPN34FjQxh1tgour7jAeQv3GijWmTMqPE,0xd23b06012790e2d8e01a7607127588b609c27f0c,"{'asset_type': 'ETH', 'contract_address': None, 'price': 3.0, 'price_usd': 7384.649420695734}",0.9046348536598646,7779,,Orange,Gray,Bayc T Red,Bored,Bored,Bunny Ears
1337,ipfs://QmWjXFUVNjavM4hDzXeQYGXGCXjV86mP7kPEaTeP5bohae,0xcbf3c9b38003fa550a7bff5206366c1f62480ba7,,0.8761654335818183,8576,,Yellow,Dark Brown,Bone Necklace,Bored Unshaven,Bloodshot,Horns
1338,ipfs://QmbBCxHtTEkdSHMpsAyFwfEsV1tCWTQ5RibNxZKnsV73nm,0x4c9fdf4bdb3dbe065c3a96202ee09a780184fa7d,"{'asset_type': 'ETH', 'contract_address': None, 'price': 59.0, 'price_usd': 237344.49557818615}",0.8966552026310408,8027,,Blue,Zombie,Puffy Vest,Bored Unshaven,Sad,
1339,ipfs://QmWRGQUMitVr7gHfkTJWi1Gn3EC6rCtsTEP8YZYbLJYsJL,0xec1c5f91ff6ca0351d0be13c88b5d9553ebc03a6,"{'asset_type': 'ETH', 'contract_address': None, 'price': 40.0, 'price_usd': 169409.5843448882}",1.1689596746988924,991,,,,,,,
134,ipfs://QmRLZCkbwWqpi7F1YcLNxHAWVcYK3ihXthSmLL9ZsZ6UCD,0xabf9984f06799c7d9378628e31136b321d159318,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.66, 'price_usd': 6084.748089984757}",1.0121226966301482,4119,,Army Green,Dark Brown,Sleeveless Logo T,Bored Unshaven,Laser Eyes,Halo
1340,ipfs://QmXsPZcgRNcJFNK5buhgnLnpzJ8Gi9o79xSSNNS34QxSxU,0xec1c5f91ff6ca0351d0be13c88b5d9553ebc03a6,"{'asset_type': 'ETH', 'contract_address': None, 'price': 6.99, 'price_usd': 13238.188110657238}",0.8818153372169052,8431,,,,,,,
1341,ipfs://QmdLHda6zXvkT9v7sumoFTLeiYxuGg4RjKnZRp7HCycVaB,0xec1c5f91ff6ca0351d0be13c88b5d9553ebc03a6,,1.0841383095031851,2322,Silver Stud,Yellow,Cream,Hip Hop,Bored Unshaven,Bored,Spinner Hat
1342,ipfs://QmPctT7HHk2vk4STnkH8vWSuLcFLjVq9PKDs9VFsEJ2JsE,0xec1c5f91ff6ca0351d0be13c88b5d9553ebc03a6,,0.8556831032514445,9001,,Orange,Brown,Bayc T Red,Bored,Bored,Safari
1343,ipfs://QmNaE4pkfU9tQbzjK4WABdLftwW8jd2rvFUdMFxoFDtuph,0xec1c5f91ff6ca0351d0be13c88b5d9553ebc03a6,"{'asset_type': 'ETH', 'contract_address': None, 'price': 120.0, 'price_usd': 364456.79746625695}",1.1052909253070524,1877,Gold Stud,Purple,Brown,Sleeveless T,Bored Unshaven,Bloodshot,Party Hat 2
1344,ipfs://QmVQrFn2yf3WctVcwXj67wCvDyhQsgA1zxDsN9qv8uswGY,0xf0fc2f35dabb294ce51e5be211d19c6de6cb44ae,"{'asset_type': 'ETH', 'contract_address': None, 'price': 83.9, 'price_usd': 279849.3760923614}",0.913762236014109,7499,,Army Green,Black,Leather Punk Jacket,Bored Unshaven,Coins,Halo
1345,ipfs://QmX6ZZXUpMpaoJWNwLwv5Lz7GqoAeHh7TXidSADdoaz4Cy,0x5ec5e26d5304ef62310b5bc46a150d15e144e122,"{'asset_type': 'ETH', 'contract_address': None, 'price': 9.5, 'price_usd': 23821.786211305443}",0.8634613436912876,8869,,,,,,,
1346,ipfs://QmVjJDeaLk1qt7GGdydVkima22qMsNnBhCkHBoaHyBQ5Gq,0x5ec5e26d5304ef62310b5bc46a150d15e144e122,"{'asset_type': 'ETH', 'contract_address': None, 'price': 3.7800000000000002, 'price_usd': 6927.261500123921}",1.0351296138073929,3454,Gold Hoop,Orange,Brown,Guayabera,Bored,Closed,Cowboy Hat
1347,ipfs://QmezKwAidkjY9nLPPXv6hZG3CEAutftbB3aHKbV61iM4To,0x5ec5e26d5304ef62310b5bc46a150d15e144e122,"{'asset_type': 'ETH', 'contract_address': None, 'price': 2.75, 'price_usd': 5965.850186631456}",0.9840748423491092,5059,,Blue,Cream,Striped Tee,Dumbfounded,Scumbag,Fez
1348,ipfs://QmcCiWchRp3wG8pggjrgJQ5wm5bKAh2gwg7zESFg4qasPk,0x3546bd99767246c358ff1497f1580c8365b25ac8,"{'asset_type': 'ETH', 'contract_address': None, 'price': 65.69, 'price_usd': 78726.9403804549}",1.0072748637712077,4264,,New Punk Blue,Black,Hawaiian,Phoneme Wah,Robot,Fez
1349,ipfs://QmQQdWT9VhMw2debFUHBcaoa2nhnpoC7GWfVzKmPRPpA8o,0xadadea61eb31823cee31fb3a157cce121fdfb8dd,"{'asset_type': 'ETH', 'contract_address': None, 'price': 75.0, 'price_usd': 243435.17490769492}",0.9991892923021144,4528,,Blue,Robot,Prison Jumpsuit,Bored Unshaven,Heart,Bayc Hat Black
135,ipfs://QmTn7Js2b1uu4DLC66ut2J1y8qWsnqMNBX6cfCHwi5UPsq,0xabf9984f06799c7d9378628e31136b321d159318,"{'asset_type': 'ETH', 'contract_address': None, 'price': 124.0, 'price_usd': 261687.6210572577}",1.128722430851604,1524,Gold Stud,Blue,Pink,Lumberjack Shirt,Bored,Sad,S&m Hat
1350,ipfs://QmQxh5NYsj6BP22bQK7wUN9M8F9KcrrQEzYGYpfWXfuNZB,0x69661a09bac77454bf74c86f893817f67385f62c,"{'asset_type': 'ETH', 'contract_address': None, 'price': 120.0, 'price_usd': 372900.6317385538}",1.0551227865563568,2954,,,,,,,
1351,ipfs://QmbL8AEv7X21iyBm7Wy46nfy6Sc8hJCAiZSm8NaJaUzsrX,0x1f6411a05076cb13830ae9cb8531598c33bdb215,"{'asset_type': 'ETH', 'contract_address': None, 'price': 108.5, 'price_usd': 300696.62444481393}",1.1277715619660744,1531,Silver Stud,Purple,Pink,Smoking Jacket,Bored Cigarette,Closed,Army Hat
1352,ipfs://QmYg5mb4dezM295RWnbhQAm1ia16bMw4QZHLW7mqntFx3S,0xa1497e3af49bb789496bfbfa3a9330741b882b49,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.49, 'price_usd': 1166.184622734892}",0.8929418200984814,8131,,Purple,Cream,,Grin,Closed,Irish Boho
1353,ipfs://QmVv5EYzcWKSgpdDE44i86dtjbGu9ey6ySHJpfUwcwTTnP,0x39f8c1f090e6739966e01a4d2fc210b110c9bf8e,"{'asset_type': 'ETH', 'contract_address': None, 'price': 75.0, 'price_usd': 120400.3440363826}",0.9684286497868088,5622,,Orange,Gray,Leather Jacket,Bored,Sad,Party Hat 1
1354,ipfs://QmcwhDejbq9KarSyhDc8D4Lu5uHfmoJhD4duMu7oBCheud,0x32c9e56e2f8119b4902cbc21924ddb59309eba1c,"{'asset_type': 'ETH', 'contract_address': None, 'price': 88.0, 'price_usd': 98063.70559160186}",0.9924817966924194,4778,,Yellow,Black,Wool Turtleneck,Bored Kazoo,Crazy,
1355,ipfs://QmQZbgPchgti9CccukH6LXPYMdxy6QRmtHBSKxvktY4iwC,0x55907cf476998d2f58591c6d0a10ecbbe249a8eb,"{'asset_type': 'ETH', 'contract_address': None, 'price': 104.88, 'price_usd': 326573.1167411549}",0.8940290385388312,8099,,,,,,,
1356,ipfs://QmNXQmfpdKqy4AZcGvitJuWhEiYdUAgwupBMYciXSmD4WC,0xa078efb1e49bd30fc720fb8f6aadc2228b15a53d,,1.125179285688064,1564,Silver Hoop,Gray,Gray,Space Suit,Bored,Bloodshot,Spinner Hat
1357,ipfs://QmeGK7iFdh1SKbMmgLHY5At1f5uVEnGva1rVN5aLps6MXo,0x716ded6892dce2a23b1d8fc9417d5f8131613fd7,"{'asset_type': 'ETH', 'contract_address': None, 'price': 24.99, 'price_usd': 61860.47927997463}",0.9722706954347036,5490,,Aquamarine,Dark Brown,,Grin Multicolored,Bloodshot,Party Hat 1
1358,ipfs://QmRH3yxSKGcLRUdxzUVpi98dN9zLU4YwdNBd4EHCQYs9Dp,0x0080c6db0eb694bcb00dd46220834adbe7f83189,,1.1956570897459682,724,Silver Hoop,Army Green,Brown,Tanktop,Bored Party Horn,Bloodshot,Safari
1359,ipfs://QmWsom5cZrEuAGGCFWCebLEq6crQbKLWj78KsMLB345WaX,0x69661a09bac77454bf74c86f893817f67385f62c,,1.140104822009828,1343,Silver Hoop,Orange,Gray,Navy Striped Tee,Phoneme L,Blue Beams,
136,ipfs://QmPubW14Li4cb4QdiB8UZ13fqhaXWZCaySAAtEcYpZMU4U,0xabf9984f06799c7d9378628e31136b321d159318,,0.944442813859807,6440,,Blue,Tan,Hawaiian,Phoneme Vuh,Heart,
1360,ipfs://QmbbmSigTKm1x5TmMQNWtMupXY67Bm2z5MkBQCEEiTELqZ,0xf9c298545da80df7767c4e5a9296a071f13702b8,"{'asset_type': 'ETH', 'contract_address': None, 'price': 129.99, 'price_usd': 337833.248614454}",1.1731191369706564,951,Silver Stud,Yellow,Black,Wool Turtleneck,Phoneme Vuh,Heart,Spinner Hat
1361,ipfs://QmbMqn8YwnqWnxMmNpkoNRzoY77NnD8GtPwZ5Cq3RMKdVX,0x73bcbae654b6239132718e5a3c4b3ceecded4b4e,"{'asset_type': 'ETH', 'contract_address': None, 'price': 72.0, 'price_usd': 85080.51923701505}",1.1165711054024714,1690,Silver Stud,Yellow,Zombie,Hawaiian,Bored Unshaven,3d,Halo
1362,ipfs://QmQHcWjPsWfbdmnhPnvuq1ajVuUn46wMcssdHeSCXsSLY6,0xfd4938b02074df1d3aa15a97ee561f40704b2195,,1.2415213374865148,350,Silver Stud,Orange,Pink,Tanktop,Bored Party Horn,Wide Eyed,Halo
1363,ipfs://QmdXkBa13hfs8qyT8di1nXBAuAX2qzZMmu3F9d6JKiuEkJ,0x7165a04c41c9e5e67d4850eab1dc6ede84d117f0,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.269, 'price_usd': 786.589891191803}",0.9735661271873628,5446,,Army Green,Cream,Wool Turtleneck,Bored Cigarette,Angry,Commie Hat
1364,ipfs://QmZnqQmHK5pTMebggA4zphjHbMsNytShqXEK4sPDAy4ZKi,0x7165a04c41c9e5e67d4850eab1dc6ede84d117f0,"{'asset_type': 'ETH', 'contract_address': None, 'price': 88.888, 'price_usd': 260239.2032091857}",0.8765226683683265,8563,,Gray,Black,Sleeveless T,Bored,X Eyes,Beanie
1365,ipfs://QmPkT1kzXEbjKXU6rNTDvnnydiRnhnYmUSV4WXYqiWPip7,0x7165a04c41c9e5e67d4850eab1dc6ede84d117f0,"{'asset_type': 'ETH', 'contract_address': None, 'price': 179.0, 'price_usd': 505578.66921564005}",0.9973239693513776,4597,,Blue,Red,Rainbow Suspenders,Phoneme Oh,Sad,
1366,ipfs://QmVorBcdUZkxz2rGh52kYk5hbzEQt2K9bvSZodUkKFzX1Q,0x7165a04c41c9e5e67d4850eab1dc6ede84d117f0,"{'asset_type': 'ETH', 'contract_address': None, 'price': 74.9, 'price_usd': 242987.25613175015}",1.084711728237017,2316,,Orange,Tan,Striped Tee,Phoneme Wah,Robot,Ww2 Pilot Helm
1367,ipfs://QmdfJtGoTdT6CV82o5zguBUzRNvdxcPVG23N8oQCo8Rbkx,0x7165a04c41c9e5e67d4850eab1dc6ede84d117f0,"{'asset_type': 'ETH', 'contract_address': None, 'price': 23.69, 'price_usd': 73040.17267538414}",1.115012755837886,1718,,,,,,,
1368,ipfs://QmQrDv9rgW9Y6vpDoh4ouJwZnaeS1hn3ovzEei97Yzwwt6,0x7165a04c41c9e5e67d4850eab1dc6ede84d117f0,"{'asset_type': 'ETH', 'contract_address': None, 'price': 79.8, 'price_usd': 204727.7961247469}",0.9438001621397576,6469,,,,,,,
1369,ipfs://QmfG38gqMDSFTLVNH7TwJjgpfRhiRvgSwRwBhYz5VshzbZ,0x7165a04c41c9e5e67d4850eab1dc6ede84d117f0,"{'asset_type': 'ETH', 'contract_address': None, 'price': 69.0, 'price_usd': 113951.25318600424}",0.8408518220256406,9279,,Yellow,Brown,Toga,Grin,Bloodshot,
